"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-77.79","49.76","MATAGAMI","7094637","2023-06-13","2023","06","13","","27.2","","13.2","","20.2","","0.0","","2.2","","","","","","0.0","","","","9","","32",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-14","2023","06","14","","19.1","","7.9","","13.5","","4.5","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-15","2023","06","15","","17.1","","6.1","","11.6","","6.4","","0.0","","","","","","0.0","","","","32","","31",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-16","2023","06","16","","21.6","","4.1","","12.8","","5.2","","0.0","","","","","","0.0","","","","34","","35",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-17","2023","06","17","","22.2","","3.6","","12.9","","5.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-18","2023","06","18","","23.2","","9.4","","16.3","","1.7","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-19","2023","06","19","","27.5","","9.4","","18.5","","0.0","","0.5","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-20","2023","06","20","","30.5","","9.7","","20.1","","0.0","","2.1","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-21","2023","06","21","","33.4","","13.7","","23.6","","0.0","","5.6","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-22","2023","06","22","","32.4","","13.9","","23.2","","0.0","","5.2","","","","","","0.0","","","","21","","40",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-23","2023","06","23","","32.1","","16.0","","24.1","","0.0","","6.1","","","","","","0.0","","","","20","","44",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-24","2023","06","24","","26.1","","9.7","","17.9","","0.1","","0.0","","","","","","1.0","","","","34","","37",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-25","2023","06","25","","25.7","","6.0","","15.9","","2.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-26","2023","06","26","","24.0","","15.0","","19.5","","0.0","","1.5","","","","","","8.2","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-27","2023","06","27","","18.0","","7.0","","12.5","","5.5","","0.0","","","","","","20.2","","","","34","","38",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-28","2023","06","28","","22.9","","5.9","","14.4","","3.6","","0.0","","","","","","0.0","","","","32","","38",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-29","2023","06","29","","26.1","","6.1","","16.1","","1.9","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-06-30","2023","06","30","","25.9","","12.0","","19.0","","0.0","","1.0","","","","","","1.6","","","","15","","34",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-01","2023","07","01","","24.9","","14.4","","19.7","","0.0","","1.7","","","","","","1.1","","","","27","","32",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-02","2023","07","02","","27.6","","14.0","","20.8","","0.0","","2.8","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-03","2023","07","03","","30.1","","13.6","","21.9","","0.0","","3.9","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-04","2023","07","04","","33.5","","13.9","","23.7","","0.0","","5.7","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-05","2023","07","05","","33.2","","17.1","","25.1","","0.0","","7.1","","","","","","0.3","","","","29","","47",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-06","2023","07","06","","19.0","","10.9","","15.0","","3.0","","0.0","","","","","","3.4","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-07","2023","07","07","","24.6","","11.5","","18.0","","0.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-08","2023","07","08","","26.2","","11.0","","18.6","","0.0","","0.6","","","","","","5.1","","","","30","","35",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-09","2023","07","09","","23.0","","10.3","","16.6","","1.4","","0.0","","","","","","4.4","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-10","2023","07","10","","27.4","","13.1","","20.3","","0.0","","2.3","","","","","","8.1","","","","29","","48",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-11","2023","07","11","","23.9","","11.3","","17.6","","0.4","","0.0","","","","","","0.0","","","","30","","35",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-12","2023","07","12","","20.7","","8.8","","14.7","","3.3","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-13","2023","07","13","","22.1","","7.1","","14.6","","3.4","","0.0","","","","","","4.2","","","","14","","38",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-14","2023","07","14","","26.9","","10.2","","18.5","","0.0","","0.5","","","","","","0.0","","","","25","","36",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-15","2023","07","15","","26.8","","15.3","","21.1","","0.0","","3.1","","","","","","5.8","","","","21","","56",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-16","2023","07","16","","25.4","","15.4","","20.4","","0.0","","2.4","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-17","2023","07","17","","23.2","","12.4","","17.8","","0.2","","0.0","","","","","","0.0","","","","24","","40",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-18","2023","07","18","","23.3","","10.8","","17.1","","0.9","","0.0","","","","","","0.6","","","","24","","37",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-19","2023","07","19","","16.9","","9.3","","13.1","","4.9","","0.0","","","","","","2.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-20","2023","07","20","","24.5","","9.4","","16.9","","1.1","","0.0","","","","","","21.7","","","","19","","46",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-21","2023","07","21","","21.1","","8.3","","14.7","","3.3","","0.0","","","","","","0.0","","","","32","","35",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-22","2023","07","22","","24.9","","5.7","","15.3","","2.7","","0.0","","","","","","0.0","","","","28","","33",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-23","2023","07","23","","28.2","","8.7","","18.5","","0.0","","0.5","","","","","","3.1","","","","33","","50",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-24","2023","07","24","","19.6","","9.6","","14.6","","3.4","","0.0","","","","","","2.4","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-25","2023","07","25","","25.4","","7.6","","16.5","","1.5","","0.0","","","","","","0.0","","","","28","","33",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-26","2023","07","26","","26.2","","10.7","","18.5","","0.0","","0.5","","","","","","0.0","","","","23","","38",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-27","2023","07","27","","24.1","","6.3","","15.2","","2.8","","0.0","","","","","","6.1","","","","32","","45",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-28","2023","07","28","","17.9","","8.4","","13.2","","4.8","","0.0","","","","","","0.4","","","","32","","45",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-29","2023","07","29","","19.2","","6.5","","12.9","","5.1","","0.0","","","","","","0.4","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-30","2023","07","30","","18.9","","6.0","","12.4","","5.6","","0.0","","","","","","0.0","","","","32","","40",""
"-77.79","49.76","MATAGAMI","7094637","2023-07-31","2023","07","31","","17.2","","5.9","","11.6","","6.4","","0.0","","","","","","0.0","","","","30","","41",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-01","2023","08","01","","20.7","","5.1","","12.9","","5.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-02","2023","08","02","","25.0","","6.6","","15.8","","2.2","","0.0","","","","","","4.4","","","","23","","45",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-03","2023","08","03","","22.7","","11.1","","16.9","","1.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-04","2023","08","04","","19.9","","10.2","","15.1","","2.9","","0.0","","","","","","0.0","","","","30","","40",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-05","2023","08","05","","23.6","","8.3","","15.9","","2.1","","0.0","","","","","","0.0","","","","32","","38",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-06","2023","08","06","","25.2","","4.7","","15.0","","3.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-07","2023","08","07","","23.8","","12.1","","17.9","","0.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-08","2023","08","08","","26.1","","8.6","","17.4","","0.6","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-09","2023","08","09","","26.3","","11.7","","19.0","","0.0","","1.0","","","","","","10.1","","","","29","","38",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-10","2023","08","10","","22.7","","11.5","","17.1","","0.9","","0.0","","","","","","21.5","","","","28","","41",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-11","2023","08","11","","13.1","","10.1","","11.6","","6.4","","0.0","","","","","","0.0","","","","30","","40",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-12","2023","08","12","","19.4","","10.2","","14.8","","3.2","","0.0","","","","","","0.3","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-13","2023","08","13","","19.7","","10.3","","15.0","","3.0","","0.0","","","","","","3.0","","","","35","","31",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-14","2023","08","14","","20.5","","8.9","","14.7","","3.3","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-15","2023","08","15","","22.9","","7.0","","15.0","","3.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-16","2023","08","16","","22.6","","11.4","","17.0","","1.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-17","2023","08","17","","27.2","","16.6","","21.9","","0.0","","3.9","","","","","","6.0","","","","16","","58",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-18","2023","08","18","","16.8","","10.6","","13.7","","4.3","","0.0","","","","","","7.3","","","","32","","48",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-19","2023","08","19","","23.1","","10.1","","16.6","","1.4","","0.0","","","","","","0.0","","","","32","","35",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-20","2023","08","20","","22.6","","7.9","","15.2","","2.8","","0.0","","","","","","0.0","","","","30","","45",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-21","2023","08","21","","22.6","","6.5","","14.6","","3.4","","0.0","","","","","","0.8","","","","31","","40",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-22","2023","08","22","","22.7","","5.0","","13.8","","4.2","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-23","2023","08","23","","24.7","","9.0","","16.8","","1.2","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-24","2023","08","24","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-77.79","49.76","MATAGAMI","7094637","2023-08-25","2023","08","25","","19.0","","8.4","","13.7","","4.3","","0.0","","","","","","0.8","","","","32","","37",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-26","2023","08","26","","17.7","","4.7","","11.2","","6.8","","0.0","","","","","","0.0","","","","32","","37",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-27","2023","08","27","","21.1","","4.4","","12.7","","5.3","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-28","2023","08","28","","23.2","","5.6","","14.4","","3.6","","0.0","","","","","","0.0","","","","24","","36",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-29","2023","08","29","","14.4","","6.5","","10.4","","7.6","","0.0","","","","","","4.1","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-30","2023","08","30","","14.7","","1.5","","8.1","","9.9","","0.0","","","","","","0.0","","","","32","","35",""
"-77.79","49.76","MATAGAMI","7094637","2023-08-31","2023","08","31","","17.0","","5.5","","11.3","","6.7","","0.0","","","","","","0.0","","","","30","","41",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-01","2023","09","01","","24.6","","5.4","","15.0","","3.0","","0.0","","","","","","0.0","","","","21","","41",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-02","2023","09","02","","25.9","","15.0","","20.5","","0.0","","2.5","","","","","","0.6","","","","20","","40",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-03","2023","09","03","","31.8","","16.1","","23.9","","0.0","","5.9","","","","","","0.0","","","","21","","49",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-04","2023","09","04","","26.9","","10.5","","18.7","","0.0","","0.7","","","","","","0.0","","","","","M","","M"
"-77.79","49.76","MATAGAMI","7094637","2023-09-05","2023","09","05","","33.2","","17.0","","25.1","","0.0","","7.1","","","","","","0.0","","","","23","","34",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-06","2023","09","06","","30.5","","12.2","","21.4","","0.0","","3.4","","","","","","18.5","","","","29","","38",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-07","2023","09","07","","12.2","","8.9","","10.6","","7.4","","0.0","","","","","","41.1","","","","35","","37",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-08","2023","09","08","","17.3","","5.2","","11.2","","6.8","","0.0","","","","","","5.4","","","","32","","32",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-09","2023","09","09","","19.6","","1.6","","10.6","","7.4","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-10","2023","09","10","","20.2","","4.0","","12.1","","5.9","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-11","2023","09","11","","20.0","","6.9","","13.4","","4.6","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-12","2023","09","12","","11.8","","6.5","","9.2","","8.8","","0.0","","","","","","16.9","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-13","2023","09","13","","12.2","","8.5","","10.4","","7.6","","0.0","","","","","","7.5","","","","31","","31",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-14","2023","09","14","","18.8","","7.2","","13.0","","5.0","","0.0","","","","","","0.0","","","","31","","37",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-15","2023","09","15","","20.5","","4.8","","12.6","","5.4","","0.0","","","","","","0.0","","","","21","","35",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-16","2023","09","16","","21.8","","7.6","","14.7","","3.3","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-17","2023","09","17","","15.6","","7.7","","11.6","","6.4","","0.0","","","","","","0.0","","","","31","","31",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-18","2023","09","18","","14.7","","7.1","","10.9","","7.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-19","2023","09","19","","15.1","","3.2","","9.1","","8.9","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-20","2023","09","20","","18.4","","-0.1","","9.2","","8.8","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-21","2023","09","21","","22.4","","0.5","","11.5","","6.5","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-22","2023","09","22","","19.0","","10.5","","14.8","","3.2","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-23","2023","09","23","","19.6","","4.1","","11.9","","6.1","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-24","2023","09","24","","19.0","","1.4","","10.2","","7.8","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-25","2023","09","25","","19.1","","3.5","","11.3","","6.7","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-26","2023","09","26","","19.7","","3.1","","11.4","","6.6","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-27","2023","09","27","","19.1","","0.4","","9.8","","8.2","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-28","2023","09","28","","21.6","","1.0","","11.3","","6.7","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-29","2023","09","29","","22.0","","4.0","","13.0","","5.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-09-30","2023","09","30","","23.3","","7.3","","15.3","","2.7","","0.0","","","","","","0.0","","","","27","","31",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-01","2023","10","01","","22.1","","5.9","","14.0","","4.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-02","2023","10","02","","24.1","","9.7","","16.9","","1.1","","0.0","","","","","","4.1","","","","22","","44",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-03","2023","10","03","","19.2","","11.7","","15.5","","2.5","","0.0","","","","","","5.8","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-04","2023","10","04","","27.9","","13.3","","20.6","","0.0","","2.6","","","","","","0.0","","","","24","","41",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-05","2023","10","05","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-77.79","49.76","MATAGAMI","7094637","2023-10-06","2023","10","06","","18.5","","8.1","","13.3","","4.7","","0.0","","","","","","10.2","","","","21","","31",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-07","2023","10","07","","10.9","","5.4","","8.1","","9.9","","0.0","","","","","","6.2","","","","36","","35",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-08","2023","10","08","","13.2","","4.2","","8.7","","9.3","","0.0","","","","","","21.3","","","","6","","50",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-09","2023","10","09","","5.1","","2.6","","3.8","","14.2","","0.0","","","","","","3.3","","","","12","","39",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-10","2023","10","10","","7.6","","2.2","","4.9","","13.1","","0.0","","","","","","6.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-11","2023","10","11","","8.8","","2.0","","5.4","","12.6","","0.0","","","","","","10.9","","","","11","","31",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-12","2023","10","12","","11.9","","6.0","","9.0","","9.0","","0.0","","","","","","5.5","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-13","2023","10","13","","9.9","","5.3","","7.6","","10.4","","0.0","","","","","","0.1","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-14","2023","10","14","","9.6","","4.8","","7.2","","10.8","","0.0","","","","","","1.8","","","","31","","32",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-15","2023","10","15","","13.5","","3.9","","8.7","","9.3","","0.0","","","","","","1.4","","","","35","","37",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-16","2023","10","16","","10.7","","1.0","","5.9","","12.1","","0.0","","","","","","0.0","","","","35","","33",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-17","2023","10","17","","11.8","","0.3","","6.0","","12.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-18","2023","10","18","","9.3","","-1.9","","3.7","","14.3","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-19","2023","10","19","","9.6","","6.8","","8.2","","9.8","","0.0","","","","","","13.5","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-20","2023","10","20","","9.2","","2.1","","5.7","","12.3","","0.0","","","","","","8.1","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-21","2023","10","21","","6.1","","1.3","","3.7","","14.3","","0.0","","","","","","0.3","","","","35","","40",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-22","2023","10","22","","7.0","","-2.8","","2.1","","15.9","","0.0","","","","","","0.0","","","","34","","42",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-23","2023","10","23","","9.0","","-3.9","","2.6","","15.4","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-24","2023","10","24","","8.8","","4.6","","6.7","","11.3","","0.0","","","","","","6.6","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-25","2023","10","25","","7.7","","1.0","","4.4","","13.6","","0.0","","","","","","2.1","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-26","2023","10","26","","2.7","","0.8","","1.8","","16.2","","0.0","","","","","","2.4","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-27","2023","10","27","","8.6","","1.5","","5.1","","12.9","","0.0","","","","","","2.4","","","","29","","41",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-28","2023","10","28","","1.6","","-3.4","","-0.9","","18.9","","0.0","","","","","","0.5","","","","29","","49",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-29","2023","10","29","","-0.3","","-6.2","","-3.2","","21.2","","0.0","","","","","","0.8","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-30","2023","10","30","","0.4","","-7.5","","-3.6","","21.6","","0.0","","","","","","0.2","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-10-31","2023","10","31","","-1.6","","-10.0","","-5.8","","23.8","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-01","2023","11","01","","-0.9","","-6.4","","-3.7","","21.7","","0.0","","","","","","0.0","","","","22","","36",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-02","2023","11","02","","1.0","","-4.8","","-1.9","","19.9","","0.0","","","","","","0.3","","","","24","","32",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-03","2023","11","03","","2.7","","-6.4","","-1.8","","19.8","","0.0","","","","","","5.7","","1","","29","","48",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-04","2023","11","04","","-2.5","","-9.3","","-5.9","","23.9","","0.0","","","","","","0.0","","","","24","","37",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-05","2023","11","05","","-2.8","","-11.2","","-7.0","","25.0","","0.0","","","","","","0.0","","","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-06","2023","11","06","","-3.1","","-11.4","","-7.2","","25.2","","0.0","","","","","","14.2","","","","10","","37",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-07","2023","11","07","","-3.4","","-9.8","","-6.6","","24.6","","0.0","","","","","","0.1","","17","","36","","41",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-08","2023","11","08","","-2.6","","-15.5","","-9.1","","27.1","","0.0","","","","","","0.0","","12","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-09","2023","11","09","","-4.8","","-7.6","","-6.2","","24.2","","0.0","","","","","","4.5","","11","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-10","2023","11","10","","-2.7","","-7.3","","-5.0","","23.0","","0.0","","","","","","1.1","","14","","31","","33",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-11","2023","11","11","","-2.0","","-5.6","","-3.8","","21.8","","0.0","","","","","","0.0","","15","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-12","2023","11","12","","-1.9","","-4.5","","-3.2","","21.2","","0.0","","","","","","0.0","","14","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-13","2023","11","13","","0.4","","-3.8","","-1.7","","19.7","","0.0","","","","","","2.6","","15","","15","","36",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-14","2023","11","14","","0.1","","-1.7","","-0.8","","18.8","","0.0","","","","","","0.6","","17","","17","","36",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-15","2023","11","15","","6.1","","-2.1","","2.0","","16.0","","0.0","","","","","","0.0","","16","","18","","35",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-16","2023","11","16","","8.6","","-4.8","","1.9","","16.1","","0.0","","","","","","0.0","","10","","19","","56",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-17","2023","11","17","","9.0","","-5.0","","2.0","","16.0","","0.0","","","","","","4.3","","5","","20","","52",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-18","2023","11","18","","-2.3","","-7.0","","-4.6","","22.6","","0.0","","","","","","0.6","","5","","18","","41",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-19","2023","11","19","","-3.9","","-9.4","","-6.7","","24.7","","0.0","","","","","","0.0","","6","","31","","39",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-20","2023","11","20","","-6.7","","-15.0","","-10.8","","28.8","","0.0","","","","","","0.0","","6","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-21","2023","11","21","","-2.5","","-14.4","","-8.5","","26.5","","0.0","","","","","","1.8","","6","","18","","37",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-22","2023","11","22","","-2.5","","-5.2","","-3.9","","21.9","","0.0","","","","","","0.0","","7","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-23","2023","11","23","","-4.8","","-16.6","","-10.7","","28.7","","0.0","","","","","","1.4","","7","","30","","33",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-24","2023","11","24","","-11.6","","-16.6","","-14.1","","32.1","","0.0","","","","","","0.0","","10","","26","","31",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-25","2023","11","25","","1.3","","-15.5","","-7.1","","25.1","","0.0","","","","","","0.0","","9","","27","","42",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-26","2023","11","26","","-0.7","","-8.2","","-4.4","","22.4","","0.0","","","","","","2.9","","7","","","","",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-27","2023","11","27","","-1.1","","-12.5","","-6.8","","24.8","","0.0","","","","","","2.6","","13","","26","","40",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-28","2023","11","28","","-6.5","","-13.7","","-10.1","","28.1","","0.0","","","","","","1.3","","15","","30","","65",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-29","2023","11","29","","-3.4","","-16.7","","-10.1","","28.1","","0.0","","","","","","3.2","","14","","26","","32",""
"-77.79","49.76","MATAGAMI","7094637","2023-11-30","2023","11","30","","-1.0","","-16.7","","-8.8","","26.8","","0.0","","","","","","2.7","","18","","26","","32",""
